name,terminology,code,term,DiabetesType
diabetes,SNOMED,769181007,Preproliferative retinopathy of right eye co-occurrent and due to diabetes mellitus (disorder),general
diabetes_drugs,DMD,3276911000001105,Humalog Mix50 Pen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd) (product),general
diabetes_drugs,DMD,19613311000001105,Humalog Mix25 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (DE Pharmaceuticals) (product),general
diabetes_drugs,DMD,3470211000001104,Insulin isophane biphasic human 25/75 100units/ml suspension for injection 3ml cartridges (product),general
diabetes_drugs,DMD,36468511000001101,Pioglitazone 15mg / Metformin 850mg tablets (Alliance Healthcare (Distribution) Ltd) (product),general
diabetes_drugs,DMD,325076004,Insulin aspart 100units/mL injection solution 10mL vial (product),general
diabetes_drugs,DMD,3472211000001103,Insulin isophane bovine 100units/ml suspension for injection 1.5ml cartridges (product),general
diabetes_drugs,DMD,37992511000001104,NovoMix 30 FlexPen 100units/ml suspension for injection 3ml pre-filled pens (Pharmaram Ltd) (product),general
diabetes,SNOMED,190388001,Type II diabetes mellitus with multiple complications,type2
diabetes_drugs,DMD,17071811000001108,Metformin 1g / Sitagliptin 50mg tablets (product),general
diabetes_drugs,DMD,3278511000001102,Humalog Pen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd) (product),general
diabetes_drugs,DMD,13772611000001106,Glucophage SR 500mg tablets (Waymade Healthcare Plc) (product),general
diabetes_drugs,DMD,639511000001103,Tolbutamide 500mg tablets (Approved Prescription Services) (product),general
diabetes_drugs,DMD,8285611000001103,Metformin 1g / Rosiglitazone 2mg tablets (product),general
diabetes_drugs,DMD,13883511000001106,Glucophage 500mg tablets (Doncaster Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,17973211000001101,Glibenclamide 5mg tablets (Almus Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,3281811000001103,Humulin Zn 100units/ml suspension for injection 10ml vials (Eli Lilly & Co Ltd) (product),general
diabetes_drugs,DMD,37526711000001105,Jardiance 25mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes,SNOMED,237652003,Insulin resistance - type B (disorder),general
diabetes_drugs,DMD,36047611000001103,Insulin lispro 100units/ml solution for injection 10ml vials (product),general
diabetes_drugs,DMD,9797311000001109,Metformin 500mg tablets (Almus Pharmaceutical Ltd) (product),general
diabetes_drugs,DMD,19301211000001107,Metabet SR 1000mg tablets (Actavis UK Ltd) (product),general
diabetes_drugs,DMD,13757811000001105,Metformin 850mg tablets (Tillomed Laboratories Ltd) (product),general
diabetes_drugs,DMD,36630611000001109,Insulin glargine 100units/ml / Lixisenatide 50micrograms/ml solution for injection 3ml pre-filled disposable devices (product),general
diabetes_drugs,DMD,28022511000001109,Vokanamet 50mg/850mg tablets (Janssen-Cilag Ltd) (product),general
diabetes_drugs,DMD,5415211000001105,Starlix 180mg tablets (PI) (Waymade Ltd) (product),general
diabetes_drugs,DMD,37989611000001106,Invokana 100mg tablets (Pharmaram Ltd) (product),general
diabetes_drugs,DMD,10292611000001107,Metformin 500mg tablets (Relonchem Ltd) (product),general
diabetes_drugs,DMD,38074211000001100,Byetta 10micrograms/0.04ml solution for injection 2.4ml pre-filled pens (Pharmaram Ltd) (product),general
diabetes,SNOMED,390854003,O/E - diabetic maculopathy present both eyes (context-dependent category),general
diabetes_drugs,DMD,12109911000001101,Gliclazide 50mg/5ml oral suspension (Special Order) (product),general
diabetes_drugs,DMD,12200511000001102,Repaglinide 2mg tablets (PI) (Waymade Healthcare Plc) (product),general
diabetes_drugs,DMD,29960011000001101,Apidra 100units/ml solution for injection 3ml pre-filled SoloStar pens (Lexon (UK) Ltd) (product),general
diabetes_drugs,DMD,12019111000001108,Chlorpropamide 250mg/5ml oral suspension (product),general
diabetes_drugs,DMD,37523211000001105,Janumet 50mg/1000mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,38293311000001108,Acarbose 100mg tablets (Rivopharm (UK) Ltd) (product),general
diabetes,SNOMED,314904008,Type II diabetes mellitus with neuropathic arthropathy,type2
diabetes,SNOMED,401110002,Type 1 diabetes mellitus with persistent microalbuminuria (disorder),type1
diabetes,SNOMED,441656006,Hyperglycaemic crisis in diabetes mellitus,general
diabetes,SNOMED,713703005,Gastroparesis due to type 2 diabetes mellitus (disorder),type2
diabetes,SNOMED,104941000119109,Retinal ischemia due to type 1 diabetes mellitus,type1
diabetes,SNOMED,703137001,Type I diabetes mellitus in remission (disorder),type1
diabetes_drugs,DMD,3263711000001109,Insulatard Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,10922311000001108,Competact 15mg/850mg tablets (Takeda UK Ltd) (product),general
diabetes_drugs,DMD,13412611000001106,Eucreas 50mg/850mg tablets (Novartis Pharmaceuticals UK Ltd) (product),general
diabetes_drugs,DMD,16054111000001100,Glimepiride 4mg tablets (Bristol Laboratories Ltd) (product),general
diabetes_drugs,DMD,16517711000001104,Humalog Mix25 100units/ml suspension for injection 3ml cartridges (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,17916311000001107,Glimepiride 1mg tablets (Phoenix Healthcare Distribution Ltd) (product),general
diabetes_drugs,DMD,24130811000001102,Acarbose 100mg tablets (Morningside Healthcare Ltd) (product),general
diabetes_drugs,DMD,29869511000001107,Glibenclamide 5mg tablets (Sigma Pharmaceuticals Plc) (product),general
diabetes_drugs,DMD,3294911000001105,Insuman Rapid 100units/ml solution for injection 5ml vials (Aventis Pharma) (product),general
diabetes_drugs,DMD,325067006,Insulin lispro 100units/mL injection solution 3mL cartridge (product),general
diabetes_drugs,DMD,371496005,Insulin lispro 100u/mL injection solution 1.5mL cartridge (product),general
diabetes_drugs,DMD,38170511000001103,Toujeo 300units/ml solution for injection 1.5ml pre-filled SoloStar pens (DE Pharmaceuticals) (product),general
diabetes_drugs,DMD,10617311000001102,Glimepiride 1mg tablets (Somex Pharma) (product),general
diabetes_drugs,DMD,13588911000001108,Gliclazide 30mg modified-release tablets (UniChem Ltd) (product),general
diabetes,SNOMED,769218003,Macular oedema of left eye co-occurrent and due to diabetes mellitus,general
diabetes,SNOMED,413183008,Diabetes mellitus caused by non-steroid drugs without complication (disorder),general
diabetes_drugs,DMD,13859411000001101,Insulin human 100units/ml solution for injection 10ml vials (product),general
diabetes_drugs,DMD,16133711000001107,Actos 30mg tablets (Lexon (UK) Ltd) (product),general
diabetes_drugs,DMD,32879911000001101,Sitagliptin 50mg/5ml oral suspension (product),general
diabetes_drugs,DMD,325213005,Product containing precisely chlorpropamide 100 milligram/1 each conventional release oral tablet (clinical drug),general
diabetes_drugs,DMD,37441111000001106,Jardiance 25mg tablets (CST Pharma Ltd) (product),general
diabetes_drugs,DMD,12107211000001104,Glibenclamide 625micrograms/5ml oral suspension (Special Order) (product),general
diabetes_drugs,DMD,18490911000001104,Lantus 100units/ml solution for injection 3ml pre-filled OptiSet pens (Necessity Supplies Ltd) (product),general
diabetes,SNOMED,422228004,Multiple complications of type I diabetes mellitus (disorder),type1
diabetes,SNOMED,198121000000103,Hypoglycaemic warning impaired (disorder),general
diabetes_drugs,DMD,326048000,Product containing precisely repaglinide 1 milligram/1 each conventional release oral tablet (clinical drug),general
diabetes_drugs,DMD,929811000001102,Gliclazide 80mg tablets (Sandoz Ltd) (product),general
diabetes_drugs,DMD,3276011000001106,Humalog Mix25 Pen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd) (product),general
diabetes_drugs,DMD,10377311000001104,Glibenclamide 2.5mg tablets (Arrow Generics Ltd) (product),general
diabetes_drugs,DMD,19613911000001106,Humalog Mix50 100units/ml suspension for injection 3ml cartridges (Doncaster Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,10508511000001101,Glibenese 5mg tablets (PI) (Dowelhurst Ltd) (product),general
diabetes_drugs,DMD,29988711000001100,Acarbose 50mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,33598911000001107,Pioglitazone 30mg tablets (Mylan Ltd) (product),general
diabetes_drugs,DMD,38139911000001101,Humulin M3 100units/ml suspension for injection 10ml vials (DE Pharmaceuticals) (product),general
diabetes,SNOMED,312906006,Proliferative diabetic retinopathy - non high risk,general
diabetes,SNOMED,1066931000000108,Diabetes monitoring short message service text message third invitation (procedure),removed
diabetes_drugs,DMD,325267004,Product containing precisely tolbutamide 500 milligram/1 each conventional release oral tablet (clinical drug),general
diabetes_drugs,DMD,14774311000001106,Metformin 850mg tablets (LPC Medical (UK) Ltd) (product),general
diabetes_drugs,DMD,37775311000001103,Pioglitazone 15mg / Metformin 850mg tablets (DE Pharmaceuticals) (product),general
diabetes_drugs,DMD,13773011000001108,Humulin S 100units/ml solution for injection 3ml cartridges (Waymade Healthcare Plc) (product),general
diabetes,SNOMED,414894003,O/E - left eye stable treated proliferative diabetic retinopathy (context-dependent category),general
diabetes_drugs,DMD,325262005,Product containing precisely glimepiride 3 milligram/1 each conventional release oral tablet (clinical drug),general
diabetes_drugs,DMD,23637511000001104,Alogliptin 6.25mg tablets (product),general
diabetes_drugs,DMD,923911000001109,Glibenclamide 2.5mg tablets (IVAX Pharmaceuticals UK Ltd) (product),general
diabetes,SNOMED,1511000119107,Diabetic peripheral neuropathy associated with type II diabetes mellitus,type2
diabetes_drugs,DMD,325243007,Product containing precisely glipizide 5 milligram/1 each conventional release oral tablet (clinical drug),general
diabetes_drugs,DMD,21941011000001105,Lyxumia 20micrograms/0.2ml solution for injection 3ml pre-filled pens (Sanofi) (product),general
diabetes_drugs,DMD,21208211000001100,Jentadueto 2.5mg/850mg tablets (Boehringer Ingelheim Ltd) (product),general
diabetes_drugs,DMD,3473511000001107,Insulin lispro biphasic 25/75 100units/ml suspension for injection 3ml pre-filled disposable devices (product),general
diabetes_drugs,DMD,4033311000001106,Insulin soluble bovine 100units/ml solution for injection 3ml cartridges (product),general
diabetes_drugs,DMD,37417211000001103,Humulin M3 100units/ml suspension for injection 3ml cartridges (CST Pharma Ltd) (product),general
diabetes_drugs,DMD,38138111000001106,Glucophage SR 750mg tablets (DE Pharmaceuticals) (product),general
diabetes_drugs,DMD,16272111000001104,Avandamet 4mg/1000mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,5322711000001107,Metformin 500mg / Rosiglitazone 2mg tablets (product),general
diabetes_drugs,DMD,13412311000001101,Eucreas 50mg/1000mg tablets (Novartis Pharmaceuticals UK Ltd) (product),general
diabetes_drugs,DMD,11149811000001101,Glimepiride 4mg tablets (Teva UK Ltd) (product),general
diabetes_drugs,DMD,3283211000001100,Lantus 100units/ml solution for injection 3ml pre-filled OptiSet pens (Sanofi) (product),general
diabetes_drugs,DMD,4053711000001109,Insulin soluble porcine 100units/ml suspension for injection 3ml cartridges (product),general
diabetes_drugs,DMD,10293511000001101,Metformin 850mg tablets (Relonchem Ltd) (product),general
diabetes_drugs,DMD,37672211000001106,Lantus 100units/ml solution for injection 3ml cartridges (Pilsco Ltd) (product),general
diabetes_drugs,DMD,17506511000001106,Galvus 50mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,29870011000001101,Glipizide 5mg tablets (Sigma Pharmaceuticals Plc) (product),general
diabetes_drugs,DMD,3471111000001104,Insulin isophane biphasic human 40/60 100units/ml suspension for injection 1.5ml cartridges (product),general
diabetes_drugs,DMD,24104411000001102,Canagliflozin 100mg tablets (product),general
diabetes_drugs,DMD,30318111000001109,Empagliflozin 12.5mg / Metformin 1g tablets (product),general
diabetes_drugs,DMD,15993011000001101,Onglyza 5mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,19473511000001108,Pioglitazone 45mg tablets (A A H Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,9798211000001102,Metformin 850mg tablets (Almus Pharmaceutical Ltd) (product),general
diabetes_drugs,DMD,36047411000001101,Insulin isophane human 100units/ml suspension for injection 3ml pre-filled disposable devices (product),general
diabetes_drugs,DMD,11344011000001101,Glimepiride 4mg tablets (Sandoz Ltd) (product),general
diabetes_drugs,DMD,3285611000001104,Pork Actrapid 100units/ml solution for injection 10ml vials (Novo Nordisk Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,14056111000001102,Amaryl 1mg tablets (Sigma Pharmaceuticals Plc) (product),general
diabetes_drugs,DMD,11114411000001107,Pork Insulatard 100units/ml suspension for injection 10ml vials (Waymade Ltd) (product),general
diabetes_drugs,DMD,13100411000001106,Avandamet 2mg/1000mg tablets (Dowelhurst Ltd) (product),general
diabetes_drugs,DMD,14122311000001108,Glimepiride 2mg tablets (Consilient Health Ltd) (product),general
diabetes_drugs,DMD,14759411000001102,Lantus 100units/ml solution for injection 3ml cartridges (Sigma Pharmaceuticals Plc) (product),general
diabetes_drugs,DMD,29750011000001101,Sitagliptin 25mg tablets (Waymade Healthcare Plc) (product),general
diabetes_drugs,DMD,3471911000001101,Insulin isophane biphasic porcine 30/70 100units/ml suspension for injection 1.5ml cartridges (product),general
diabetes,SNOMED,422183001,Skin ulcer associated with diabetes mellitus (disorder),general
diabetes_drugs,DMD,20357811000001109,Pioglitazone 45mg tablets (Actavis UK Ltd) (product),general
diabetes_drugs,DMD,10540011000001104,Glimepiride 4mg tablets (PI) (Waymade Ltd) (product),general
diabetes_drugs,DMD,18553711000001107,Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens (Waymade Healthcare Plc) (product),general
diabetes_drugs,DMD,36906311000001106,Vipidia 6.25mg tablets (Originalis B.V.) (product),general
diabetes_drugs,DMD,17581511000001101,Amaryl 1mg tablets (Necessity Supplies Ltd) (product),general
diabetes_drugs,DMD,22643511000001100,Lantus 100units/ml solution for injection 3ml OptiClik cartridges (Waymade Healthcare Plc) (product),general
diabetes,SNOMED,193349004,Preproliferative diabetic retinopathy,general
diabetes,SNOMED,395204000,Hyperosmolar non-ketotic state in type 2 diabetes mellitus (disorder),type2
diabetes,SNOMED,769221001,Clinically significant macular edema of right eye co-occurrent and due to diabetes mellitus (disorder),general
diabetes,SNOMED,754101000000103,Type I diabetic dietary review (regime/therapy),type1
diabetes_drugs,DMD,13748611000001107,Glucophage SR 750mg tablets (Merck Serono Ltd) (product),general
diabetes_drugs,DMD,10274311000001103,Glimepiride 3mg tablets (A A H Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,3269911000001109,Hypurin Bovine Protamine Zinc 100units/ml suspension for injection 10ml vials (C P Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,10465111000001105,Avandia 8mg tablets (PI) (Dowelhurst Ltd) (product),general
diabetes_drugs,DMD,17917511000001104,Glimepiride 4mg tablets (Phoenix Healthcare Distribution Ltd) (product),general
diabetes_drugs,DMD,19958011000001108,Glizofar 30mg tablets (Teva UK Ltd) (product),general
diabetes_drugs,DMD,17594311000001109,Avandia 4mg tablets (Necessity Supplies Ltd) (product),general
